# FP64; exactly one untimed warmup solve; setup includes representation/storage preparation; solve includes a fresh factorization and primal solve on every repetition.
# All backends receive identical data. Validation and result conversion are untimed.
# CLQR, generalized Riccati, and both Laine implementations also recover duals inside timing. Primal-only backends report no solver-dual KKT measurement.
# Setup+solve includes representation construction and fresh workspace allocation; destruction is excluded.
# Missing dual/kernel measurements are nan, not inferred from other solvers.
# planted_dual_stationarity_inf audits each returned primal with the fixture's known optimal dual, not solver output.
# primal_error and dual_error_inf are absolute infinity-norm errors against the known planted optimum, in original coordinates.
# Samples are individually timed; sample-list columns retain chronological times in ms separated by semicolons. Timing quantiles are unavailable for a single sample.
# min_seconds=1; fixed_repeats=0 (0 means duration-based); each timing phase uses its own budget.
backend,family,N,n,m,mixed_rows,state_rows,seed,status,repeats,setup_ms,median_ms,p10_ms,p90_ms,primal_error,objective,relative_objective_error,kernel_ms,feasibility_inf,stationarity_inf,kkt_inf,setup_solve_ms,planted_dual_stationarity_inf,dual_error_inf,setup_solve_repeats,solve_samples_ms,setup_solve_samples_ms,kernel_samples_ms
factor_graph,horizon,128,24,12,3,6,20260907,ok,199,2.33459,5.003125,4.915918,5.063042,7.28861415666e-14,-176.500940047,5.03214554815e-18,nan,1.44328993201e-15,nan,nan,5.757952,7.54674100989e-14,nan,174,7.208206;6.944128;7.305817;4.914655;4.985177;4.908216;4.930713;4.877694;4.907677;4.908733;4.915269;4.880532;4.938862;4.885074;4.91215;4.923814;4.947525;4.897086;4.917346;4.903696;4.917205;4.931617;4.94757;4.981361;4.99416;4.999985;4.927387;4.921276;4.932947;4.944386;4.959883;4.929782;4.922107;5.066853;5.044682;4.933008;4.911699;4.92044;4.915218;4.929423;4.909582;4.921678;4.915918;5.034586;5.029178;5.041619;5.033568;5.043599;5.028816;5.036645;4.965324;5.003694;4.994753;4.995155;4.993481;5.018237;5.041295;4.951996;5.024365;4.926065;5.003152;5.032094;4.924305;5.006341;5.03354;4.919058;5.013398;5.001482;5.011196;4.952614;4.895484;4.888772;4.992646;5.062494;5.159078;5.075882;4.989538;5.014651;5.005882;4.975145;5.023617;5.015359;5.021853;5.036478;5.005283;4.994569;5.029367;4.997009;5.031981;5.04425;5.019154;5.024719;5.002618;5.004652;5.060428;5.002391;5.029952;4.986652;4.972774;4.978079;5.008832;5.007869;5.028791;5.015124;5.016863;5.011202;5.000005;5.142253;4.994465;5.015547;5.035833;4.992457;5.008011;5.007235;4.979395;5.049884;5.110868;5.041663;5.032677;5.0573;5.518691;5.003159;4.985051;5.019863;5.035825;4.991634;4.991255;5.032077;5.055506;5.039556;5.054373;5.067429;5.036929;5.051045;5.018588;5.034892;5.051212;5.206109;5.352485;5.301123;5.370252;5.230116;5.078011;5.023438;5.039439;5.03841;5.031478;5.066592;5.026882;4.956752;5.048265;4.949383;4.923442;5.049803;4.97632;5.063042;5.03452;5.021259;4.977354;4.918744;5.012622;5.026585;4.963168;4.954103;4.931517;4.922953;4.917267;4.941647;4.964469;4.941923;4.932031;4.97037;4.917903;4.967806;4.982188;4.925436;4.944667;4.992195;5.003125;5.057993;5.0017;4.998108;5.040413;5.035747;5.051531;4.915621;4.912953;4.911467;5.048488;4.960873;4.923729;4.954484;4.965709;5.024138;5.155389;5.074727;5.057194;5.010354;4.981241,5.844581;5.725669;5.70601;5.711115;5.744284;5.704461;5.759678;5.733346;5.822026;5.721438;5.762678;5.844428;5.789588;5.764722;5.786921;5.745052;5.752002;5.764611;5.73449;5.719536;5.754928;5.73578;5.732969;5.75114;5.79923;5.715767;5.774615;5.843959;5.822143;5.796098;5.857601;5.748866;5.761119;5.754028;5.79048;5.723805;5.745949;5.700979;5.818306;5.759069;5.700958;5.759109;5.729746;5.789404;5.774257;5.758195;5.75007;5.819204;5.783064;5.73243;5.741129;5.726068;5.787159;5.751089;5.755242;5.753361;5.776538;5.735812;5.784278;5.677629;5.729013;5.759767;5.842609;5.93255;5.766751;5.702659;5.695729;5.787212;5.720063;5.688837;5.777274;5.708432;5.744775;5.735992;5.739399;5.835522;5.731386;5.783562;5.788298;5.779359;5.800762;5.812406;5.77252;5.761517;5.952256;5.815608;5.810628;5.757952;5.745261;5.733742;5.761101;5.69973;5.725635;5.72541;5.759082;5.729232;6.265365;5.755963;5.745599;5.752977;5.716486;5.780024;5.757564;5.789645;5.747213;5.733543;5.722274;5.802369;5.7115;5.761948;5.731223;5.780682;5.761251;5.717684;5.726698;5.745295;5.835581;5.969998;5.960788;5.827438;5.997487;6.425187;6.407327;6.082133;5.885909;5.78178;5.80618;5.722568;5.742998;5.775214;5.75246;5.785696;5.763914;5.763063;5.776865;5.744402;5.752815;5.728089;5.722691;5.750583;5.715969;5.713086;5.873996;5.73449;5.750193;5.84224;5.705034;5.827664;5.709991;5.789871;5.754458;5.730577;5.757175;5.736365;5.744898;5.798272;5.764173;5.757809;5.771447;5.787299;5.705846;5.81963;5.785036;5.835548;5.724452;5.726619;5.754032;5.726501;5.902862;5.763183;5.776652;5.804072;5.867335;5.712633,
