# FP64; exactly one untimed warmup solve; setup includes representation/storage preparation; solve includes a fresh factorization and primal solve on every repetition.
# All backends receive identical data. Validation and result conversion are untimed.
# CLQR, generalized Riccati, and both Laine implementations also recover duals inside timing. Primal-only backends report no solver-dual KKT measurement.
# Setup+solve includes representation construction and fresh workspace allocation; destruction is excluded.
# Missing dual/kernel measurements are nan, not inferred from other solvers.
# planted_dual_stationarity_inf audits each returned primal with the fixture's known optimal dual, not solver output.
# primal_error and dual_error_inf are absolute infinity-norm errors against the known planted optimum, in original coordinates.
# Samples are individually timed; sample-list columns retain chronological times in ms separated by semicolons. Timing quantiles are unavailable for a single sample.
# min_seconds=1; fixed_repeats=0 (0 means duration-based); each timing phase uses its own budget.
backend,family,N,n,m,mixed_rows,state_rows,seed,status,repeats,setup_ms,median_ms,p10_ms,p90_ms,primal_error,objective,relative_objective_error,kernel_ms,feasibility_inf,stationarity_inf,kkt_inf,setup_solve_ms,planted_dual_stationarity_inf,dual_error_inf,setup_solve_repeats,solve_samples_ms,setup_solve_samples_ms,kernel_samples_ms
clqr_cpu,horizon,128,24,12,3,6,20260907,ok,415,2.092859,2.38905,2.385681,2.406835,6.85319856419e-14,-176.500940047,3.30234551597e-18,nan,3.88578058619e-15,3.05344638463e-12,3.05344638463e-12,2.509884,7.04922231698e-14,2.56852872305e-12,397,3.301326;3.158028;3.15179;3.151129;3.14329;3.14034;3.567852;3.213424;2.398703;2.396402;2.388347;2.394788;2.408272;2.389898;2.387958;2.390796;2.391736;2.3902;2.392951;2.38733;2.409163;2.398118;2.387949;2.389931;2.387214;2.387691;2.4002;2.38722;2.388148;2.388462;2.389233;2.399107;2.392142;2.389298;2.388379;2.386676;2.387183;2.39415;2.387101;2.3884;2.386541;2.387446;2.395744;2.390663;2.389106;2.386534;2.386108;2.386952;2.392013;2.39326;2.404584;2.39102;2.390542;2.391396;2.389148;2.384321;2.387774;2.390422;2.385764;2.388433;2.385733;2.385898;2.384157;2.384384;2.386438;2.417845;2.386569;2.387721;2.388948;2.388636;2.387971;2.388539;2.388386;2.388926;2.389812;2.389834;2.392426;2.3904;2.386589;2.386015;2.391065;2.385761;2.387627;2.385629;2.385681;2.387453;2.387711;2.388357;2.385654;2.38905;2.397596;2.391024;2.567379;2.392901;2.387278;2.387182;2.385103;2.38671;2.384241;2.38708;2.389224;2.386775;2.386733;2.386572;2.387264;2.38903;2.390799;2.385972;2.391378;2.389693;2.393301;2.386063;2.386646;2.399335;2.384887;2.387799;2.384646;2.385851;2.386567;2.386415;2.385132;2.387628;2.389192;2.387871;2.384117;2.383357;2.389815;2.390035;2.386287;2.382256;2.383714;2.386415;2.389165;2.383641;2.392603;2.38661;2.385753;2.387278;2.387432;2.38714;2.386622;2.387086;2.389271;2.391189;2.402514;2.413407;2.391985;2.411805;2.425329;2.453462;2.463388;2.465334;2.454479;2.45757;2.500074;2.632371;2.81509;2.583714;2.467577;2.443498;2.452646;2.45201;2.439693;2.417738;2.392616;2.40474;2.39225;2.393276;2.393695;2.392401;2.394929;2.399064;2.399632;2.411012;2.396335;2.415422;2.397272;2.412342;2.393961;2.39074;2.390175;2.396824;2.385799;2.3907;2.409629;2.402785;2.392555;2.396674;2.396317;2.387832;2.390611;2.387981;2.387835;2.3938;2.386159;2.390891;2.386635;2.388036;2.399116;2.39231;2.393894;2.399085;2.392408;2.398658;2.387444;2.389604;2.387389;2.387046;2.390267;2.388802;2.399769;2.410236;2.401772;2.406007;2.407863;2.399892;2.407967;2.405866;2.403106;2.395949;2.395484;2.389328;2.386937;2.394119;2.386134;2.399576;2.390916;2.389933;2.387396;2.394808;2.38867;2.388022;2.387895;2.387241;2.387219;2.390713;2.393931;2.390428;2.400775;2.386729;2.389209;2.390383;2.388618;2.39073;2.389247;2.386396;2.38576;2.389025;2.390139;2.387701;2.392583;2.406241;2.397915;2.394474;2.389849;2.392105;2.395846;2.385706;2.387407;2.392154;2.387769;2.389625;2.388675;2.387512;2.388685;2.387298;2.387106;2.389488;2.396133;2.387487;2.387282;2.392074;2.391131;2.3911;2.388981;2.383392;2.386609;2.392329;2.430572;2.397236;2.387131;2.389831;2.393577;2.395538;2.397028;2.386852;2.389733;2.390815;2.387781;2.386607;2.394999;2.389343;2.389318;2.385463;2.3869;2.385463;2.386454;2.389234;2.387005;2.386406;2.39014;2.391087;2.389577;2.385126;2.386859;2.399801;2.389093;2.387157;2.38573;2.388625;2.389728;2.395749;2.393584;2.388125;2.386909;2.386487;2.392189;2.401487;2.400433;2.399245;2.406835;2.388813;2.387629;2.38678;2.389325;2.390534;2.390498;2.384512;2.387834;2.38749;2.384695;2.385223;2.383846;2.387027;2.393813;2.403;2.393988;2.387825;2.386987;2.387018;2.385878;2.388265;2.385162;2.388357;2.387791;2.3878;2.392846;2.391219;2.38591;2.391067;2.385783;2.391913;2.390838;2.384648;2.387677;2.388028;2.387405;2.384123;2.386645;2.556884;2.380995;2.386749;2.389633;2.397319;2.386447;2.385054;2.385539;2.387075;2.38804;2.389375;2.383921;2.388312;2.386936;2.390976;2.390912;2.39746;2.395009;2.388582;2.386283;2.389541;2.388443;2.385541;2.388495;2.388329;2.38776;2.410257;2.384013;2.387613;2.386974;2.389196;2.384218;2.387665;2.388731;2.387912;2.385389;2.389086;2.384455;2.386244;2.382921;2.382747;2.386659;2.386802;2.388237;2.383849;2.387636;2.387296;2.389453;2.384792;2.386979;2.387717;2.385634;2.384787;2.408727;2.389671;2.386811,4.716018;2.516963;2.516717;2.536501;2.51874;2.508101;2.50873;2.507455;2.508407;2.51317;2.521697;2.523376;2.522939;2.519646;2.524246;2.524137;2.524815;2.519652;2.518456;2.529598;2.537894;2.524983;2.52305;2.520722;2.529139;2.520786;2.506282;2.509426;2.51535;2.510077;2.508455;2.51048;2.50821;2.511369;2.510065;2.511385;2.507079;2.521054;2.513222;2.529952;2.522919;2.529772;2.507742;2.510079;2.505502;2.506999;2.514139;2.519107;2.505121;2.518509;2.516456;2.520242;2.511431;2.507864;2.510277;2.508389;2.508438;2.511464;2.515788;2.511115;2.509726;2.511917;2.509838;2.508227;2.515614;2.506941;2.514738;2.50964;2.507422;2.506011;2.517332;2.505999;2.53828;2.517155;2.512183;2.509836;2.518188;2.506465;2.51092;2.508612;2.508804;2.507701;2.512705;2.506502;2.50789;2.510941;2.508608;2.510593;2.512837;2.521406;2.531513;2.512758;2.511112;2.508454;2.506872;2.508835;2.506679;2.522706;2.508791;2.509693;2.513137;2.50618;2.504508;2.504574;2.504672;2.509706;2.513009;2.50791;2.509118;2.511919;2.506679;2.505939;2.506155;2.506138;2.504418;2.509013;2.506837;2.507281;2.504728;2.513136;2.504624;2.508477;2.504655;2.515833;2.511482;2.510921;2.509351;2.510689;2.513419;2.506975;2.513935;2.509023;2.504386;2.510321;2.508153;2.505479;2.508379;2.514155;2.508736;2.508142;2.527342;2.515262;2.515342;2.509734;2.505965;2.505851;2.518716;2.517116;2.547417;2.535484;2.587207;2.666123;2.669039;2.634476;2.619775;2.591312;2.571622;2.56617;2.561352;2.530687;2.512949;2.51412;2.517245;2.514672;2.51967;2.51451;2.508589;2.507311;2.510551;2.512653;2.518067;2.501908;2.505881;2.505503;2.513616;2.504553;2.515824;2.519226;2.509578;2.518537;2.513446;2.502286;2.503845;2.501209;2.502624;2.509992;2.502486;2.502901;2.503374;2.502949;2.506924;2.506008;2.503815;2.50519;2.506996;2.504598;2.504218;2.50828;2.504689;2.516476;2.512551;2.50846;2.507534;2.513198;2.501919;2.505557;2.52219;2.50934;2.49848;2.509757;2.504483;2.507944;2.50925;2.502187;2.502574;2.506173;2.504341;2.505129;2.508744;2.510904;2.506845;2.510063;2.507279;2.507785;2.509577;2.517417;2.509066;2.510595;2.512634;2.515092;2.508907;2.505825;2.506323;2.509172;2.507115;2.510775;2.507523;2.514523;2.506313;2.510962;2.507595;2.521813;2.509046;2.507258;2.509415;2.508385;2.505055;2.506475;2.515697;2.509617;2.519981;2.51801;2.507336;2.509195;2.507915;2.516756;2.516223;2.529188;2.509798;2.503597;2.515437;2.505741;2.504804;2.506404;2.508555;2.503792;2.511321;2.513753;2.506999;2.51117;2.50769;2.509114;2.50684;2.505796;2.507955;2.513695;2.517167;2.508732;2.519583;2.507674;2.519446;2.519065;2.51165;2.507802;2.515104;2.508082;2.511085;2.512966;2.509283;2.513633;2.509027;2.508571;2.514026;2.510541;2.508074;2.509545;2.513643;2.514268;2.511598;2.506797;2.50982;2.519911;2.511247;2.510105;2.507636;2.522982;2.526511;2.526582;2.519359;2.507875;2.504807;2.507698;2.507438;2.507029;2.509411;2.511552;2.510213;2.506701;2.505885;2.534807;2.544906;2.531553;2.51201;2.507148;2.507486;2.514063;2.50621;2.52485;2.509054;2.514297;2.508087;2.514221;2.508946;2.513038;2.507158;2.507697;2.509625;2.511267;2.508005;2.507313;2.516349;2.507071;2.509522;2.510815;2.509168;2.508255;2.511126;2.509884;2.508017;2.513158;2.509736;2.507749;2.693243;2.517947;2.520322;2.519986;2.524499;2.532597;2.526972;2.524018;2.510486;2.509165;2.508525;2.518032;2.511276;2.513398;2.509721;2.514277;2.508076;2.516066;2.508971;2.517692;2.516849;2.508112;2.509034;2.507322;2.506809;2.523738;2.508992;2.50952;2.513143;2.513048;2.50868;2.51065;2.510286;2.511582;2.513097;2.515631;2.510438;2.518147;2.508719;2.511925;2.509754;2.509991;2.508989;2.511054;2.513679,
