# FP64; exactly one untimed warmup solve; setup includes representation/storage preparation; solve includes a fresh factorization and primal solve on every repetition.
# All backends receive identical data. Validation and result conversion are untimed.
# CLQR, generalized Riccati, and both Laine implementations also recover duals inside timing. Primal-only backends report no solver-dual KKT measurement.
# Setup+solve includes representation construction and fresh workspace allocation; destruction is excluded.
# Missing dual/kernel measurements are nan, not inferred from other solvers.
# planted_dual_stationarity_inf audits each returned primal with the fixture's known optimal dual, not solver output.
# primal_error and dual_error_inf are absolute infinity-norm errors against the known planted optimum, in original coordinates.
# Samples are individually timed; sample-list columns retain chronological times in ms separated by semicolons. Timing quantiles are unavailable for a single sample.
# min_seconds=1; fixed_repeats=0 (0 means duration-based); each timing phase uses its own budget.
backend,family,N,n,m,mixed_rows,state_rows,seed,status,repeats,setup_ms,median_ms,p10_ms,p90_ms,primal_error,objective,relative_objective_error,kernel_ms,feasibility_inf,stationarity_inf,kkt_inf,setup_solve_ms,planted_dual_stationarity_inf,dual_error_inf,setup_solve_repeats,solve_samples_ms,setup_solve_samples_ms,kernel_samples_ms
laine_corrected,horizon,32,48,24,6,12,20260907,ok,177,0.760333,5.61528,5.598911,5.645428,7.43849426499e-15,-84.6769429612,8.66163869401e-17,nan,1.06581410364e-14,3.83582055008e-14,3.83582055008e-14,5.763125,7.62584440039e-15,5.64215557955e-14,174,7.344688;7.097502;8.782403;5.647522;5.613724;5.614809;5.621311;5.622581;5.601917;5.594099;5.621076;5.623688;5.630092;5.643309;5.611523;5.628611;5.622691;5.604447;5.615641;5.642985;5.642028;5.627486;5.607165;5.619814;5.618027;5.615886;5.614758;5.611433;5.625525;5.601793;5.621444;5.615063;5.613808;5.62584;5.611958;5.590502;5.606114;5.600027;5.634854;5.622484;5.595019;5.60736;5.613805;5.598911;5.61528;5.617609;5.604352;5.609104;5.613754;5.601265;5.614099;5.634758;5.598208;5.629926;5.616228;5.769198;5.811348;5.718499;5.723681;5.635692;5.625033;5.644022;5.615326;5.642467;5.620332;5.641117;5.685424;5.623218;5.61344;5.617403;5.620916;5.616715;5.622012;5.61552;5.646349;5.623943;5.607466;5.614437;5.599888;5.706541;5.673455;5.624205;5.605135;5.604936;5.614451;5.605983;5.613884;5.906254;5.632182;5.608616;5.602908;5.613024;5.629208;5.604236;5.615441;5.592448;5.60057;5.596519;5.63482;5.605347;5.640665;5.64267;5.645428;5.640123;5.616797;5.611375;5.600083;5.630717;5.61902;5.617767;5.653193;5.60202;5.624079;5.633117;5.623409;5.616723;5.61403;5.637367;5.609671;5.618439;5.622401;5.655409;5.593357;5.604486;5.624792;5.628601;5.633156;5.607758;5.619483;5.607989;5.614881;5.598515;5.602273;5.593738;5.592047;5.605545;5.613598;5.607193;5.637129;5.615929;5.620008;5.675356;5.604882;5.628146;5.6093;5.630976;5.610367;5.595737;5.610037;5.609418;5.612289;5.614887;5.607247;5.595745;5.596208;5.601479;5.605244;5.613613;5.583062;5.61821;5.609241;5.584289;5.60792;5.604414;5.590205;5.60171;5.607954;5.623541;5.609446;5.607435;5.599155;5.626952;5.61477;5.604438;5.620286;5.59478;5.716416,5.779701;5.81193;5.768989;5.74303;5.763565;5.763125;5.80147;5.785173;5.769743;5.741275;5.774303;5.775542;5.759955;5.77768;5.793129;5.765871;5.77531;5.77576;5.797084;5.757607;5.754849;5.763261;5.761831;5.782699;5.760631;5.75533;5.770437;5.761856;5.763543;5.755445;5.753679;5.75637;5.765439;5.760826;5.773401;5.779379;5.782231;5.756126;5.734834;5.756882;5.760671;5.761592;5.739052;5.763259;5.753638;5.755762;5.769788;5.745209;5.760039;5.76441;5.762283;5.74278;5.792607;5.839774;5.829855;5.800931;5.868255;6.033068;6.011064;6.016606;5.839833;5.812785;5.784428;5.771569;5.790194;5.77535;5.800785;5.808468;5.757846;5.756316;5.760476;5.761632;5.783912;5.767327;5.748008;5.741348;5.75508;5.839639;5.879521;5.759344;5.762861;5.753198;5.766538;5.74481;5.756709;5.751808;5.761966;5.765122;5.762769;6.459587;5.796563;5.770624;5.796245;5.782169;5.771128;5.766296;5.773094;5.749775;5.797277;5.835964;5.83202;5.774805;5.756144;5.759725;5.76988;5.763317;5.739698;5.745827;5.755826;5.759758;5.760768;5.78254;5.76092;5.753668;5.752166;5.764943;5.77067;5.748904;5.757659;5.774769;5.763899;5.79598;5.951939;5.754449;5.756906;5.796209;5.787989;5.753108;5.759454;5.761593;5.750815;5.749087;5.773432;5.750257;5.762146;5.770193;5.759233;5.750489;5.76767;5.761315;5.752981;5.792213;5.770697;5.772057;5.76403;5.762666;5.744431;5.773587;5.757048;5.766375;5.745627;5.774439;5.745579;5.747708;5.753859;5.755389;5.76218;5.745334;5.771602;5.760413;5.761143;5.754861;5.745346;5.758309;5.749271;5.771857;5.750723;5.766474;5.759753;5.785374;5.768446;5.743145;5.760138;5.757866,
