backend,family,N,n,m,mixed_rows,state_rows,seed,status,repeats,median_ms,p10_ms,p90_ms,primal_error,relative_objective_error,feasibility_inf,stationarity_inf,kkt_inf,scalar_device_to_host_bytes,scalar_host_to_device_bytes,metadata_device_to_host_bytes,planted_dual_stationarity_inf,dual_error_inf,solve_samples_ms
clqr_jax_cuda,horizon,32,8,4,1,2,20260907,ok,684,1.487043,1.272013,1.622587,2.466082893448629e-14,1.806233054489881e-16,1.2823075934420558e-14,2.5614232956883143e-13,2.5614232956883143e-13,0,0,520,2.5379004453540688e-14,4.223982275064486e-13,1.555333;1.457058;1.683475;1.717363;1.61476;1.656305;1.361;1.544728;1.367191;1.457711;1.585098;1.634398;1.527357;1.394752;1.643262;1.679639;1.659388;1.594454;1.595344;1.648179;1.429118;1.509241;1.644628;1.385777;1.449189;1.46718;1.434261;1.472574;1.44437;1.344743;1.443874;1.469779;1.423459;1.31287;1.268195;1.324541;1.404577;1.427038;1.46251;1.487043;1.461785;1.362136;1.286426;1.54261;1.350939;1.495315;1.375623;1.098573;1.233839;1.439912;1.132354;1.101189;1.116334;1.160396;1.328749;1.153049;1.119285;1.068622;1.080004;1.218163;1.079067;1.062786;1.048233;1.043772;1.271186;1.291898;1.402846;1.309325;1.291914;1.248863;1.385109;1.263712;1.178452;1.135669;1.14013;1.180699;1.421899;1.691375;1.574462;1.383429;1.380597;1.538583;1.508123;1.547411;1.454984;1.459252;1.573524;1.556116;1.50423;1.587151;1.428098;1.504585;1.477744;1.54723;1.439854;1.470733;1.48977;1.369626;1.30171;1.29968;1.271011;1.372552;1.381478;1.279808;1.370047;1.35773;1.175687;1.274598;1.302191;1.313551;1.472914;1.375173;1.302115;1.217134;1.224341;1.305142;1.410461;1.38618;1.512056;1.320125;1.483497;1.513566;1.367913;1.560519;1.336699;1.445836;1.492643;1.462008;1.512495;1.648438;1.454697;1.55896;1.560473;1.442167;1.484441;1.586702;1.666692;1.625816;1.589511;1.6486;1.555544;1.515215;1.598952;1.623372;1.42091;1.41114;1.492005;1.350102;1.364696;1.433877;1.51046;1.632443;1.677771;1.630041;1.590317;1.623128;1.427836;1.612744;1.574815;1.657801;1.521168;1.532585;1.592668;1.475629;1.404068;1.612895;1.591088;1.616261;1.637307;1.599704;1.653056;1.619164;1.631898;1.553856;1.509468;1.739311;1.669247;1.694653;1.46059;1.633293;1.611227;1.609847;1.565935;1.568979;1.650171;1.555763;1.622331;1.588084;1.536726;1.576603;1.581103;1.620425;1.606345;1.520226;1.580913;1.498915;1.606485;1.596353;1.613568;1.448227;1.398081;1.499687;1.732189;1.592556;1.612929;1.576552;1.674693;1.45326;1.367138;1.513017;1.622593;1.409389;1.533624;1.525351;1.584163;1.64651;1.456799;1.332878;1.458589;1.619841;1.498697;1.574264;1.57834;1.576704;1.493785;1.5192;1.510976;1.622752;1.403098;1.448216;1.376766;1.453922;1.345969;1.402913;1.317664;1.175037;1.278512;1.316432;1.235976;1.365048;1.491853;1.272013;1.433377;1.490906;1.645576;1.554786;1.557088;1.460673;1.656238;1.459998;1.662172;1.456324;1.296653;1.265692;1.324966;1.562461;1.477569;1.665738;1.635664;1.567961;1.53857;1.587089;1.458665;1.533228;1.52645;1.509638;1.381867;1.512424;1.421377;1.32979;1.370776;1.478789;1.474056;1.505773;1.480115;1.514819;1.447472;1.358796;1.522129;1.604076;1.785503;1.425957;1.50975;1.377406;1.478964;1.388995;1.338487;1.456614;1.565771;1.51596;1.533864;1.507839;1.65788;1.465039;1.411886;1.340762;1.437104;1.472717;1.483496;1.605974;1.527318;1.559123;1.48435;1.407521;1.398553;1.412858;1.514111;1.356727;1.4609;1.550237;1.455631;1.696725;1.605141;1.501651;1.651283;1.511338;1.526244;1.376947;1.387057;1.398601;1.533212;1.600786;1.509594;1.556291;1.641362;1.571104;1.589047;1.46813;1.44797;1.638414;1.580767;1.595908;1.428454;1.329863;1.17078;1.293066;1.378896;1.547391;1.466472;1.601759;1.585506;1.653354;1.617689;1.646855;1.478616;1.39161;1.496512;1.504125;1.588743;1.549621;1.615744;1.551596;1.29722;1.527047;1.362903;1.354359;1.399152;1.397752;1.335245;1.633716;1.553547;1.389482;1.366119;1.31935;1.363898;1.105677;1.167026;1.281863;1.371711;1.243365;1.271763;1.250867;1.310245;1.487608;1.566416;1.473062;1.393002;1.419416;1.451011;1.12912;1.268814;1.308651;1.339443;1.487179;1.453828;1.613958;1.564781;1.654862;1.547637;1.590914;1.577711;1.608812;1.602167;1.399282;1.395547;1.367182;1.390861;1.380157;1.285398;1.327032;1.327161;1.179726;1.186312;1.204659;1.272979;1.266868;1.418912;1.648997;1.63035;1.525707;1.436884;1.511085;1.493472;1.497436;1.475167;1.199708;1.3029;1.144892;1.380359;1.519919;1.420362;1.548182;1.529019;1.418255;1.245433;1.339395;1.203937;1.158965;1.371001;1.397401;1.507258;1.537394;1.645;1.217388;1.314686;1.234273;1.168534;1.20884;1.549735;1.467223;1.529418;1.411157;1.148025;1.172999;1.12782;1.078543;1.220177;1.356992;1.430982;1.439147;1.341995;1.406878;1.488024;1.345237;1.622587;1.431246;1.492389;1.090492;1.06901;1.089241;1.105891;1.476893;1.556946;1.552992;1.648671;1.598961;1.453673;1.614006;1.371462;1.489922;1.478048;1.584609;1.62241;1.523147;1.561097;1.612912;1.538526;1.473865;1.418194;1.409905;1.375883;1.4125;1.371606;1.518843;1.603898;1.435844;1.530296;1.572419;1.583239;1.533854;1.67371;1.46949;1.440366;1.508109;1.654514;1.603562;1.549184;1.600857;1.512373;1.564135;1.433357;1.400768;1.531238;1.602365;1.581353;1.50812;1.670018;1.598027;1.514623;1.59969;1.571902;1.59146;1.562711;1.50124;1.565161;1.516728;1.40885;1.455123;1.454112;1.638053;1.52105;1.595734;1.57372;1.493097;1.551019;1.415716;1.405307;1.439082;1.412606;1.443283;1.306569;1.284962;1.315099;1.357503;1.286838;1.437517;1.426908;1.487854;1.5063;1.546272;1.506762;1.502881;1.383968;1.600023;1.330506;1.102595;1.068548;1.11178;1.146433;1.133169;1.357808;1.34098;1.428278;1.636914;1.483468;1.436697;1.564206;1.471261;1.488534;1.609558;1.570966;1.614712;1.611963;1.440997;1.438534;1.322291;1.33872;1.359662;1.334261;1.326213;1.459888;1.531556;1.508488;1.373783;1.51724;1.529829;1.440087;1.638867;1.515405;1.412437;1.595756;1.612468;1.49309;1.423024;1.330196;1.500024;1.46053;1.453108;1.414621;1.490585;1.3203;1.429863;1.102406;1.041739;1.059668;1.356254;1.344392;1.484313;1.535071;1.644185;1.529851;1.596211;1.562949;1.61659;1.401298;1.319405;1.375747;1.561446;1.551602;1.423245;1.541364;1.452874;1.423582;1.470118;1.5144;1.516998;1.536451;1.533075;1.624768;1.54745;1.681641;1.423004;1.391637;1.485145;1.377402;1.495195;1.47026;1.731013;1.846712;1.540956;1.508376;1.40046;1.496597;1.360891;1.296027;1.410534;1.493333;1.545671;1.640007;1.615669;1.480349;1.518845;1.575698;1.463863;1.420348;1.631068;1.571356;1.535154;1.547995;1.49233;1.427718;1.531868;1.628888;1.612278;1.58254;1.533826;1.591584;1.533667;1.594258;1.614967;1.520224;1.508042;1.54656;1.572953;1.532642;1.5541;1.597838;1.533511;1.612883;1.383826;1.638787;1.517958;1.522846;1.535356;1.571122;1.556377;1.596306;1.578876;1.461785;1.491138;1.623644;1.498354;1.565447;1.576503
clqr_jax_cuda,horizon,64,8,4,1,2,20260907,ok,720,1.364887,1.168938,1.684438,1.8629542353210127e-13,5.1450804199892933e-17,3.674838211509268e-14,6.7015559768179855e-12,6.7015559768179855e-12,0,0,1032,1.951789424525785e-13,6.425027176959475e-12,1.591876;1.612579;1.597551;1.643258;1.57115;1.601606;1.441155;1.460813;1.352878;1.499915;1.548272;1.442307;1.46514;1.422001;1.462761;1.344769;1.3552;1.348606;1.480812;1.434833;1.497051;1.500384;1.364887;1.461149;1.349602;1.398282;1.342548;1.385825;1.42556;1.510162;1.401292;1.43178;1.506637;1.505712;1.514126;1.503304;1.482639;1.474915;1.358745;1.201625;1.179351;1.323317;1.260133;1.459087;1.465696;1.505109;1.505955;1.472113;1.500546;1.287689;1.358585;1.369835;1.530957;1.32602;1.475078;1.512341;1.500531;1.467157;1.223122;1.197798;1.209616;1.203679;1.184327;1.171023;1.376365;1.217063;1.181827;1.192456;1.178578;1.166528;1.180807;1.172684;1.169222;1.171341;1.181086;1.179645;1.176446;1.170694;1.170092;1.180087;1.179457;1.172322;1.180412;1.210368;1.312008;1.411967;1.354053;1.32229;1.376115;1.338227;1.468561;1.491418;1.520903;1.495822;1.409694;1.368327;1.400036;1.402346;1.460608;1.426859;1.495741;1.484573;1.504434;1.539936;1.520425;1.443966;1.314442;1.326899;1.450572;1.240315;1.517138;1.207755;1.193634;1.226002;1.207843;1.383149;1.216139;1.193295;1.186575;1.201696;1.189899;1.1749;1.192069;1.169747;1.197303;1.184534;1.180788;1.191644;1.201757;1.1913;1.19157;1.171393;1.179211;1.176106;1.189129;1.173957;1.194526;1.184999;1.169499;1.169659;1.184281;1.184529;1.181382;1.187717;1.216619;1.188284;1.170034;1.170257;1.185496;1.372548;1.35799;1.356858;1.480881;1.54886;1.490339;1.490522;1.456914;1.453538;1.350503;1.284751;1.282779;1.274131;1.288739;1.271913;1.249721;1.222337;1.304922;1.206287;1.411999;1.428064;1.460135;1.484671;1.236852;1.185679;1.177046;1.175881;1.174873;1.167664;1.366288;1.243163;1.176055;1.197294;1.178686;1.171859;1.179108;1.170924;1.170322;1.167714;1.176367;1.192524;1.185046;1.176888;1.174102;1.173114;1.188512;1.182777;1.169554;1.168374;1.169993;1.188073;1.170871;1.176215;1.170255;1.18932;1.194001;1.187721;1.186353;1.192605;1.166708;1.160033;1.171385;1.169123;1.163381;1.161452;1.166651;1.168945;1.184798;1.165339;1.165604;1.179696;1.163102;1.168906;1.173241;1.168077;1.1715;1.170968;1.190839;1.183725;1.16957;1.167658;1.164862;1.175598;1.178223;1.178688;1.187821;1.170528;1.166842;1.177568;1.169238;1.177887;1.168087;1.188048;1.171094;1.17578;1.169474;1.166113;1.185544;1.169359;1.172537;1.205417;1.210109;1.184732;1.188598;1.394899;1.31653;1.480329;1.491454;1.544922;1.510391;1.366219;1.289243;1.295965;1.336991;1.356576;1.311325;1.497336;1.373532;1.330889;1.342849;1.384699;1.533161;1.408694;1.461098;1.34633;1.433613;1.522415;1.367688;1.265743;1.231419;1.194482;1.358752;1.234473;1.202347;1.202847;1.198187;1.189955;1.186382;1.206063;1.189213;1.184882;1.201496;1.184919;1.166706;1.171832;1.179032;1.176722;1.169547;1.187224;1.166659;1.161048;1.158882;1.161205;1.166402;1.162521;1.155303;1.151918;1.163229;1.162633;1.15936;1.150546;1.160118;1.168614;1.170113;1.176085;1.163866;1.16148;1.159586;1.166942;1.168185;1.164099;1.171786;1.169905;1.173174;1.167796;1.168432;1.170167;1.160993;1.165009;1.167857;1.169509;1.182563;1.19497;1.173706;1.183691;1.209655;1.185104;1.161515;1.184161;1.180466;1.166398;1.170073;1.162825;1.181851;1.180089;1.170398;1.159705;1.160558;1.184537;1.172771;1.171502;1.168596;1.168938;1.179245;1.156566;1.167896;1.165673;1.17886;1.16878;1.179023;1.167856;1.180355;1.192417;1.16766;1.238484;1.177986;1.1631;1.169879;1.164257;1.171013;1.184692;1.190053;1.171409;1.177637;1.172625;1.173341;1.181794;1.179104;1.176679;1.193212;1.174749;1.164349;1.172355;1.173372;1.166928;1.182632;1.160088;1.181526;1.170536;1.169343;1.175853;1.172303;1.171505;1.162968;1.167194;1.169475;1.197946;1.162956;1.169204;1.181157;1.16856;1.182367;1.166839;1.171635;1.180694;1.185717;1.200846;1.175548;1.1812;1.171993;1.161912;1.159837;1.159031;1.199724;1.170933;1.170465;1.168461;1.182627;1.176734;1.196364;1.169378;1.169949;1.408911;1.349671;1.502543;1.754402;1.464868;1.37965;1.382412;1.171161;1.17898;1.21326;1.283124;1.265679;1.246502;1.211712;1.232564;1.171061;1.163653;1.493935;1.211684;1.379363;1.760037;1.446984;1.524763;1.519074;1.441734;1.454196;1.22916;1.486538;1.562721;1.568;1.659584;1.651797;1.484504;1.227976;1.355673;1.230426;1.214362;1.227295;1.446461;1.52328;1.428692;1.503582;1.340414;1.310439;1.436522;1.373171;1.344479;1.510331;1.341266;1.437868;1.636389;1.655293;1.626169;1.582889;1.565747;1.616659;1.444335;1.303547;1.464532;1.496756;1.590038;1.611542;1.660237;1.604401;1.627883;1.450763;1.423665;1.410462;1.370227;1.570347;1.626639;1.705357;1.553898;1.670656;1.361602;1.364404;1.469042;1.436798;1.590166;1.639976;1.698842;1.583977;1.462752;1.355424;1.475403;1.357212;1.362458;1.643157;1.591199;1.438532;1.546252;1.554533;1.744111;1.580582;1.713046;1.678955;1.604145;1.662703;1.687935;1.541334;1.441393;1.565225;1.507175;1.336412;1.450016;1.372197;1.470924;1.532939;1.593279;1.636187;1.748475;1.627533;1.761187;1.793279;1.712468;1.788304;1.680701;1.654366;1.831235;1.627348;1.71687;1.782163;1.595366;1.614109;1.673984;1.476164;1.631226;1.653163;1.681916;1.654456;1.778705;1.6168;1.530499;1.326494;1.479361;1.573081;1.726021;1.483838;1.755948;1.614883;1.578967;1.608562;1.718848;1.684438;1.778669;1.718461;1.738167;1.800139;1.579108;1.377338;1.51327;1.589987;1.55337;1.498717;1.697922;1.770226;1.766904;1.745734;1.55351;1.597497;1.617965;1.67568;1.537407;1.569584;1.606118;1.55682;1.492005;1.637307;1.714567;1.742829;1.783687;1.721132;1.659898;1.709074;1.546784;1.513806;1.636008;1.715752;1.757488;1.758766;1.73142;1.712246;1.5657;1.585479;1.772549;1.749652;1.714189;1.727238;1.728022;1.766875;1.679658;1.491215;1.462258;1.431409;1.616658;1.586945;1.674196;1.697611;1.679667;1.629395;1.626737;1.651764;1.683913;1.696277;1.663269;1.767644;1.529915;1.74632;1.577396;1.4616;1.554351;1.525232;1.501433;1.501624;1.681526;1.66037;1.668159;1.600967;1.631607;1.670008;1.605673;1.609702;1.639595;1.672356;1.683557;1.649006;1.632631;1.658108;1.563117;1.67752;1.722017;1.65488;1.773616;1.740024;1.744122;1.546194;1.552307;1.531166;1.591416;1.552971;1.59374;1.710729;1.732797;1.659605;1.679267;1.697194;1.766355;1.669872;1.730176;1.761096;1.677252;1.595447;1.4656;1.623676;1.754294;1.725223;1.665532;1.71363;1.691787;1.5075;1.57995;1.581628;1.554372;1.438766;1.447904;1.457178;1.593965;1.648842;1.743713;1.667845;1.701858;1.592422;1.607583;1.514539;1.629334;1.704114;1.679806;1.537516;1.556054;1.685817;1.764783;1.581584;1.42143;1.472163;1.29466;1.306123;1.498148;1.637905;1.659982;1.863738;1.715299;1.677478;1.709551;1.687505;1.51649;1.511815;1.681098;1.741188;1.655612
clqr_jax_cuda,horizon,128,8,4,1,2,20260907,ok,620,1.632505,1.40558,1.782575,2.758071548925045e-13,9.724228448251963e-17,6.328271240363392e-14,6.275265029831445e-12,6.275265029831445e-12,0,0,2056,2.8884880598489815e-13,1.3677087240537844e-11,1.855558;1.886206;1.840734;1.961858;2.006775;1.926353;1.654952;1.76445;1.83237;1.861133;1.772813;1.834107;1.791634;1.656439;1.634475;1.767579;1.708105;1.777941;1.746884;1.701651;1.753455;1.775702;1.789276;1.650066;1.753802;1.843678;1.753321;1.83807;1.785625;1.80612;1.684758;1.854226;1.408881;1.313811;1.281998;1.271232;1.272167;1.273795;1.273512;1.287032;1.314722;1.348473;1.325587;1.415637;1.431753;1.560283;1.653206;1.913032;1.659063;1.838502;1.843574;1.831163;1.772104;1.890805;1.861735;1.567472;1.812071;1.699787;1.717472;1.785618;1.813734;1.791974;1.744146;1.646952;1.586599;1.798526;1.567956;1.669993;1.711225;1.774649;1.791692;1.639419;1.734119;1.700495;1.785776;1.705146;1.722394;1.751753;1.77892;1.675602;1.511132;1.443977;1.49102;1.631936;1.958318;1.648424;1.63347;1.803767;1.823596;1.803438;1.762912;1.804087;1.781905;1.60928;1.566145;1.536139;1.588608;1.617954;1.562736;1.567228;1.771779;1.688053;1.663468;1.703205;1.710242;1.778269;1.555798;1.555416;1.732533;1.571955;1.570095;1.830517;1.750527;1.778248;1.732666;1.803376;1.669783;1.616538;1.732552;1.712905;1.809006;1.701968;1.764629;1.781845;1.801593;1.7407;1.779697;1.784633;1.786768;1.748204;1.589636;1.729066;1.726491;1.798243;1.788934;1.70578;1.748599;1.601547;1.553885;1.618305;1.575894;1.620389;1.614933;1.568128;1.578957;1.793389;1.72819;1.738386;1.767757;1.805426;1.658273;1.782575;1.628648;1.647057;1.717413;1.663612;1.747662;1.712465;1.742953;1.76571;1.607854;1.831352;1.772936;1.699802;1.761296;1.647418;1.530155;1.815086;1.72938;1.67062;1.670289;1.718779;1.583427;1.688038;1.754592;1.727685;1.718555;1.606767;1.672101;1.5514;1.694947;1.567844;1.70062;1.530104;1.498096;1.652137;1.830824;1.817446;1.808733;1.804095;1.839044;1.657861;1.64932;1.721315;1.600632;1.545627;1.495555;1.547857;1.617372;1.636923;1.675676;1.729828;1.672161;1.735599;1.671737;1.706102;1.720229;1.656427;1.660098;1.654148;1.720924;1.704013;1.743107;1.552495;1.700441;1.615274;1.556809;1.565968;1.702815;1.69996;1.737554;1.685118;1.791892;1.762365;1.600826;1.554167;1.700186;1.723639;1.749634;1.71716;1.670642;1.596118;1.503446;1.55828;1.623005;1.522256;1.636726;1.657846;1.715283;1.675222;1.67938;1.713106;1.703965;1.617824;1.557398;1.626103;1.663719;1.746151;1.720954;1.778398;1.704046;1.64282;1.712355;1.780531;1.711329;1.733256;1.808465;1.740337;1.640115;1.734372;1.611551;1.556483;1.508207;1.527218;1.561252;1.606136;1.551129;1.566401;1.569625;1.5941;1.720668;1.759176;1.708038;1.745286;1.731264;1.710556;1.625452;1.558197;1.584044;1.54435;1.59642;1.692171;1.660399;1.780863;1.803696;1.721101;1.619825;1.702372;1.783159;1.781749;1.624576;1.708775;1.642342;1.527774;1.56515;1.794722;1.715834;1.734309;1.755251;1.632505;1.634418;1.775741;1.625828;1.598156;1.789406;1.590314;1.563352;1.602823;1.720627;1.722438;1.729616;1.593246;1.507074;1.526459;1.537185;1.51909;1.563859;1.564018;1.588392;1.54764;1.525529;1.69526;1.677397;1.728703;1.674124;1.596283;1.730032;1.567292;1.519225;1.57166;1.678373;1.705456;1.64279;1.81165;1.759328;1.750413;1.761895;1.721201;1.599391;1.689528;1.603342;1.785518;1.599715;1.661408;1.715883;1.657539;1.7661;1.730882;1.731437;1.785389;1.776977;1.700448;1.68443;1.739778;1.722276;1.766807;1.682373;1.748621;1.553859;1.70599;1.790295;1.654126;1.702333;1.601908;1.699536;1.688108;1.724535;1.697891;1.689942;1.610614;1.454064;1.572636;1.605809;1.609939;1.709172;1.662673;1.697488;1.67348;1.589657;1.61712;1.683157;1.599363;1.557358;1.722991;1.704517;1.677836;1.769362;1.711368;1.568206;1.718592;1.661434;1.745176;1.728905;1.702182;1.724613;1.773409;1.733117;1.547561;1.536037;1.489953;1.703905;1.55994;1.677796;1.724202;1.774556;1.752422;1.725172;1.71182;1.728497;1.710093;1.553335;1.729742;1.72745;1.610166;1.545573;1.662812;1.694852;1.688691;1.664148;1.663227;1.764725;1.594358;1.570337;1.750498;1.663073;1.685993;1.747;1.707802;1.623458;1.734504;1.559044;1.53746;1.650592;1.756466;1.674562;1.760311;1.682822;1.628803;1.677596;1.620831;1.515837;1.436675;1.425911;1.437651;1.397662;1.429047;1.450429;1.532106;1.558732;1.636348;1.54648;1.426432;1.604542;1.524964;1.601196;1.62371;1.483412;1.399011;1.417448;1.433927;1.402975;1.390966;1.393393;1.424993;1.386825;1.429949;1.433916;1.396541;1.422138;1.45302;1.386693;1.409211;1.449541;1.438786;1.443707;1.57278;1.617991;1.553563;1.57565;1.60434;1.436873;1.638446;1.498883;1.566358;1.431164;1.434379;1.441792;1.555699;1.470947;1.39202;1.416394;1.446042;1.394673;1.433958;1.440434;1.434871;1.396679;1.429846;1.453555;1.423802;1.42737;1.386965;1.402863;1.390586;1.39444;1.384478;1.412328;1.428813;1.389333;1.399765;1.384816;1.397657;1.395543;1.34876;1.428919;1.42875;1.422417;1.442531;1.38384;1.393145;1.399407;1.372769;1.367798;1.405231;1.414158;1.397243;1.399242;1.383681;1.358521;1.414153;1.412562;1.297449;1.281118;1.307241;1.289947;1.417443;1.39441;1.441893;1.402074;1.407358;1.400451;1.401004;1.429505;1.40558;1.45358;1.476519;1.459603;1.423891;1.402069;1.563753;1.639398;1.571144;1.626891;1.459196;1.404207;1.403478;1.420476;1.428034;1.451066;1.431349;1.426553;1.447751;1.424515;1.407698;1.441777;1.429422;1.41715;1.459178;1.397573;1.546294;1.559717;1.626223;1.563395;1.460456;1.552048;1.597121;1.634784;1.636457;1.641515;1.61072;1.678371;1.459583;1.46969;1.45224;1.435184;1.382597;1.404587;1.381557;1.552549;1.596944;1.619828;1.608596;1.59869;1.460604;1.446525;1.3981;1.477142;1.574877;1.449831;1.398485;1.399096;1.460357;1.429186;1.586991;1.609914;1.480921;1.460918;1.385704;1.412574;1.431385;1.398426;1.561528;1.537563;1.604586;1.451573;1.466117;1.550535;1.438915;1.438852;1.424292
clqr_jax_cuda,horizon,256,8,4,1,2,20260907,ok,547,1.845966,1.700049,1.944784,9.871270467698423e-14,3.079439618131924e-17,2.864375403532904e-14,3.0102725867564573e-12,3.0102725867564573e-12,0,0,4104,1.011829509067752e-13,3.839401019334332e-12,2.026264;1.954629;2.127752;2.053452;2.021249;2.047665;2.070165;1.942725;1.91505;1.975679;1.881332;1.788293;1.857927;1.84506;1.878396;1.794526;1.858533;1.756146;1.763932;1.724096;1.753964;1.709048;1.882462;1.830028;1.882793;1.951754;1.896222;1.854927;1.915759;1.985383;1.831348;1.889621;1.844341;1.71118;1.790378;1.834362;1.857353;1.809973;1.990449;1.901783;1.913528;1.85332;1.980695;1.897046;1.881547;1.819767;1.962049;1.921035;1.821272;1.911206;1.845966;1.966962;1.951551;1.90155;1.922714;1.951365;1.778364;1.755669;1.785333;1.770065;1.809793;1.836408;1.900059;1.7578;1.735984;1.678435;1.713252;1.858348;1.879363;1.817579;1.722209;1.854455;1.916667;1.925011;2.026834;1.911152;1.825704;1.909852;1.930667;1.942897;1.821237;1.852766;1.71634;1.889996;1.854836;1.940003;1.864048;1.926769;1.889536;1.829225;1.739637;1.975558;1.945783;1.952874;1.932381;1.643817;1.814999;1.71727;1.617605;1.716885;1.768239;1.721913;1.774801;1.789302;1.745142;1.739688;1.728953;1.638804;1.587953;1.626756;1.710929;1.718986;1.767342;1.603699;1.65129;1.643959;1.740282;1.760234;1.85127;1.836622;1.784814;1.83753;1.903162;1.859655;1.855604;1.90303;1.86107;1.856529;1.829536;1.877706;1.830438;1.94377;1.885594;1.82525;1.750703;1.876823;1.877972;1.873642;1.906044;1.664636;1.724756;1.661494;1.785582;1.720189;1.696075;1.713716;1.636622;1.622636;1.834828;1.824136;1.794576;1.944784;1.780806;1.825149;1.888102;1.922478;1.868184;1.848854;1.881509;1.8062;1.870018;1.946584;1.903876;1.985296;2.001564;1.967431;1.965567;1.994917;1.881017;1.842008;1.958296;1.99015;1.983086;1.973567;1.849886;1.846541;1.880801;1.945766;1.801374;1.807321;1.944894;1.820375;1.838702;1.76415;1.872524;1.944947;1.99168;1.852375;1.881328;1.915202;1.804691;1.732762;1.877754;1.926278;1.84283;1.806936;1.819664;1.961364;1.936545;1.896964;1.763822;1.857702;1.926197;1.768526;1.831735;1.837807;1.892441;1.914241;1.891991;1.894061;1.949986;1.875645;1.743383;1.776052;1.805829;1.901692;1.86595;1.9135;1.860684;1.866125;1.777117;1.888597;1.920237;1.912328;1.861381;1.889586;1.863236;1.872158;1.703747;1.774148;1.784783;1.777948;1.793975;1.763856;1.884922;1.756897;1.844123;1.915035;1.861255;1.819963;1.833685;1.734441;1.740821;1.741054;1.734011;1.791619;1.863919;2.002819;1.730204;1.807256;1.83681;1.872447;1.860301;1.878486;1.78845;1.813585;1.917758;1.840063;1.928191;1.897305;1.90651;1.842691;1.914958;1.972802;1.911798;1.87308;1.912842;1.753737;1.711862;1.851801;1.914667;1.844649;1.921971;1.920816;1.877201;1.899474;1.929629;1.812027;1.84299;1.976899;1.879777;1.936224;1.99529;1.778573;1.807054;1.799692;1.698898;1.772456;1.883772;1.911335;1.926569;1.822284;1.872636;1.930147;1.931641;1.757896;1.781112;1.920241;1.897333;1.926819;1.884698;1.893132;1.942312;1.907939;1.847924;1.824529;1.927469;1.771247;1.918578;1.741654;1.881974;1.857045;1.860445;1.838499;1.929802;1.932175;1.898887;1.769283;1.892696;1.778395;1.91094;1.91505;1.915463;1.869504;1.869927;1.819845;1.966274;1.881673;1.799099;1.93719;1.818625;1.879661;1.87494;1.769826;1.868448;1.840327;1.900295;1.88967;1.876577;1.867107;1.82356;1.829788;1.844301;1.813268;1.850404;1.916302;1.8645;1.798637;1.712662;1.927325;2.138107;1.548738;1.543127;1.514795;1.507768;1.492227;1.484548;1.469455;1.425895;1.619429;1.440922;1.443764;1.921319;1.756105;1.793648;1.675113;1.833473;2.008427;2.013361;1.935301;1.808695;1.812895;1.875989;1.704438;1.966449;1.841328;1.81362;1.797817;1.918372;1.988538;1.892368;1.746859;1.837697;1.677033;1.809885;1.805757;1.780804;1.731595;1.708525;1.906386;1.838716;1.991467;1.836082;2.029662;1.861382;1.779601;1.903518;1.812212;1.894227;1.927271;1.821936;1.642215;1.723762;1.760304;1.863754;1.881637;1.746866;1.682876;1.700049;1.712672;1.664657;1.967125;1.903488;1.844433;1.853832;1.870965;1.916152;1.8961;1.905501;1.855157;1.87326;1.974303;1.608013;1.707357;1.588107;1.701271;1.746429;1.954095;1.849253;1.824217;1.811631;1.909796;1.886813;1.815462;1.865892;1.665401;1.741855;1.630254;1.629666;1.966589;1.925583;1.868471;1.950936;1.9034;1.758053;1.849559;1.821335;1.724498;1.749313;1.712389;1.659771;1.861593;1.932886;1.804195;1.874932;1.86989;1.694887;1.694014;1.633537;1.710594;1.864346;1.873212;1.882242;1.868723;1.83127;1.914207;1.764388;1.77487;1.847227;1.839118;1.83308;1.737631;1.779856;1.880488;1.875915;1.881944;1.792002;1.850077;1.880677;1.913986;1.778838;1.712384;1.708075;1.817924;1.752938;1.882666;1.952246;1.923846;1.779161;1.898884;1.888973;1.716038;1.709172;1.798993;1.726203;1.70921;1.674517;1.6579;1.811424;1.716462;1.927867;1.820457;1.936546;1.845447;1.939931;1.751597;1.683592;1.904627;1.843715;1.803864;1.681895;1.696226;1.669417;1.726559;1.697437;1.66205;1.704427;1.679826;1.735397;1.880039;1.82636;1.844064;1.768188;1.715354;1.88304;1.845423;1.894086;1.860692;1.921016;1.882441;1.722602;1.72334;1.64473;1.624989;1.683023;1.759424;1.730721;1.780356;1.827128;1.8081;1.774383;1.89474;1.874431;1.673568;1.707807;1.637905;1.872592
